cluster_id,Facility,latitude,longitude,count,Act_dt,awb_booking,Route_ID,Loop_Name
1,BCNXSB,41.50362,2.13548,1,20210513,9170294980,312X,312
2,BCNXSB,41.55507,2.09782,1,20210503,6910783751,358X,358
2,BCNXSB,41.55512,2.09542,1,20210519,1735769140,358X,358
2,BCNXSB,41.55569,2.09808,1,20210513,1466005192,358X,358
2,BCNXSB,41.55752,2.09734,1,20210513,8015277406,358X,358
2,BCNXSB,41.55775,2.10271,1,20210518,6791927413,358X,358
2,BCNXSB,41.55850,2.09898,1,20210528,2804794930,358X,358
2,BCNXSB,41.56034,2.07713,1,20210528,1708716892,358X,358
2,BCNXSB,41.56074,2.08019,1,20210517,7056826895,358X,358
2,BCNXSB,41.56138,2.07880,1,20210526,5372033052,358X,358
2,BCNXSB,41.56277,2.07870,1,20210527,2448023060,358X,358
2,BCNXSB,41.56293,2.08294,1,20210503,4383109743,358X,358
2,BCNXSB,41.56450,2.08942,1,20210527,3205746025,358X,358
2,BCNXSB,41.56466,2.08997,1,20210512,7718161194,358X,358
2,BCNXSB,41.56696,2.08758,1,20210528,6897288355,358X,358
2,BCNXSB,41.56762,2.08633,1,20210521,3574621083,358X,358
2,BCNXSB,41.57055,2.08193,1,20210518,3991297155,358X,358
2,BCNXSB,41.57072,2.09448,1,20210526,8477696220,358X,358
2,BCNXSB,41.57568,2.08516,1,20210511,1665272560,358X,358
3,BCNXSB,41.43067,2.01170,1,20210505,3610953345,362X,362
3,BCNXSB,41.43089,2.01104,1,20210506,7401312310,362X,362
3,BCNXSB,41.43162,2.01316,1,20210514,3991231775,362X,362
3,BCNXSB,41.43289,2.01287,1,20210525,6281483202,362X,362
3,BCNXSB,41.43426,2.00694,1,20210526,6545059986,362X,362
3,BCNXSB,41.43610,2.00648,1,20210518,2422922950,362X,362
3,BCNXSB,41.43662,2.00980,1,20210526,1157908850,362X,362
3,BCNXSB,41.43709,2.00530,1,20210524,5869948431,362X,362
3,BCNXSB,41.43804,2.01068,1,20210507,6056330696,362X,362
3,BCNXSB,41.43869,2.00772,1,20210514,7543185414,362X,362
3,BCNXSB,41.44259,1.99174,1,20210510,5792520683,362X,362
3,BCNXSB,41.44359,1.98968,1,20210518,4767131504,362X,362
3,BCNXSB,41.44369,1.98835,1,20210512,8702147112,362X,362
3,BCNXSB,41.44394,1.98843,1,20210505,8701915401,362X,362
3,BCNXSB,41.45140,1.99768,1,20210525,4938122033,362X,362
3,BCNXSB,41.45285,1.99799,1,20210521,5815677033,362X,362
3,BCNXSB,41.45334,1.99940,1,20210526,5588179181,362X,362
3,BCNXSB,41.45558,1.98037,1,20210507,2587072902,362X,362
3,BCNXSB,41.45819,1.99450,1,20210506,4185093640,362X,362
3,BCNXSB,41.45824,1.99740,1,20210521,7367366462,362X,362
1,BCNXSB,41.47341,2.18495,1,20210517,1726220543,312X,312
1,BCNXSB,41.48443,2.17279,1,20210531,7479036596,312X,312
1,BCNXSB,41.48452,2.16622,1,20210511,5792479803,312X,312
1,BCNXSB,41.48462,2.17280,1,20210517,7479033181,312X,312
1,BCNXSB,41.48477,2.17355,1,20210513,2787924473,312X,312
1,BCNXSB,41.48938,2.14929,1,20210507,9937286866,312X,312
1,BCNXSB,41.49004,2.14672,1,20210526,2852451221,312X,312
1,BCNXSB,41.49213,2.14682,1,20210518,3991319603,312X,312
1,BCNXSB,41.49241,2.15852,1,20210519,7721163951,312X,312
1,BCNXSB,41.49248,2.14877,1,20210521,3991445776,312X,312
1,BCNXSB,41.49363,2.16295,1,20210511,1083714726,312X,312
1,BCNXSB,41.49366,2.16278,1,20210507,8305845402,312X,312
1,BCNXSB,41.49426,2.16162,1,20210526,6863529466,312X,312
1,BCNXSB,41.49455,2.14728,1,20210524,2366287652,312X,312
1,BCNXSB,41.49492,2.14773,1,20210507,9480325702,312X,312
1,BCNXSB,41.49523,2.13936,1,20210506,4705228113,312X,312
1,BCNXSB,41.49645,2.16069,1,20210506,4016356853,312X,312
1,BCNXSB,41.49656,2.14636,1,20210504,3047334371,312X,312
1,BCNXSB,41.49848,2.16114,1,20210512,5042185105,312X,312
1,BCNXSB,41.49919,2.15564,1,20210511,2744717290,312X,312
1,BCNXSB,41.49965,2.14220,1,20210517,1726391914,312X,312
1,BCNXSB,41.49971,2.14055,1,20210512,5541404772,312X,312
1,BCNXSB,41.50081,2.13535,1,20210520,5704317824,312X,312
1,BCNXSB,41.50116,2.15425,1,20210514,5351137304,312X,312
1,BCNXSB,41.50143,2.13526,1,20210505,6296002904,312X,312
1,BCNXSB,41.50310,2.13608,1,20210517,1726494184,312X,312
1,BCNXSB,41.50335,2.13549,1,20210521,5410506452,312X,312
1,BCNXSB,41.50340,2.13613,1,20210511,1894916365,312X,312
1,BCNXSB,41.50402,2.14471,1,20210527,3214264314,312X,312
1,BCNXSB,41.50438,2.15166,1,20210521,5042367422,312X,312
1,BCNXSB,41.50449,2.15061,1,20210510,6276365782,312X,312
1,BCNXSB,41.50461,2.15172,1,20210517,2617160335,312X,312
2,BCNXSB,41.55386,2.06852,1,20210504,5663258580,358X,358
2,BCNXSB,41.55449,2.06830,1,20210512,8633072766,358X,358
2,BCNXSB,41.55506,2.09813,1,20210527,3991645582,358X,358
2,BCNXSB,41.55536,2.09955,1,20210517,2766535903,358X,358
2,BCNXSB,41.55662,2.09613,1,20210503,4569566816,358X,358
2,BCNXSB,41.55743,2.09069,1,20210520,4558987495,358X,358
2,BCNXSB,41.55767,2.09261,1,20210510,4410665501,358X,358
2,BCNXSB,41.56068,2.09916,1,20210512,2422704292,358X,358
2,BCNXSB,41.56200,2.07586,1,20210518,6194924945,358X,358
2,BCNXSB,41.56280,2.07849,1,20210521,2892638405,358X,358
2,BCNXSB,41.56648,2.08717,1,20210504,4162379292,358X,358
2,BCNXSB,41.56680,2.09353,1,20210525,5495253724,358X,358
2,BCNXSB,41.56690,2.08734,1,20210505,6070542531,358X,358
2,BCNXSB,41.56692,2.08739,1,20210528,3033310501,358X,358
2,BCNXSB,41.57012,2.08280,1,20210504,9660786671,358X,358
3,BCNXSB,41.43009,2.00635,1,20210525,3337384175,362X,362
3,BCNXSB,41.43041,2.00927,1,20210513,3991204221,362X,362
3,BCNXSB,41.43107,2.01074,1,20210519,2583390471,362X,362
3,BCNXSB,41.43231,2.01275,1,20210505,2531970372,362X,362
3,BCNXSB,41.43433,2.00682,1,20210531,6545066953,362X,362
3,BCNXSB,41.43911,2.01146,1,20210517,2855014632,362X,362
3,BCNXSB,41.43977,1.99358,1,20210503,3254719952,362X,362
3,BCNXSB,41.45038,1.98507,1,20210510,5440978174,362X,362
3,BCNXSB,41.45143,1.99759,1,20210511,9165006605,362X,362
3,BCNXSB,41.45587,1.97816,1,20210531,4644706555,362X,362
3,BCNXSB,41.45595,1.97839,1,20210519,3646133422,362X,362
3,BCNXSB,41.45741,1.99823,1,20210525,7126037262,362X,362
3,BCNXSB,41.45874,1.99734,1,20210527,9161694076,362X,362
3,BCNXSB,41.46405,2.00121,1,20210510,3126915116,362X,362
3,BCNXSB,41.46489,1.99201,1,20210511,3726462703,362X,362
1,BCNXSB,41.46239,2.17076,1,20210524,2423237563,312X,312
1,BCNXSB,41.46315,2.16917,1,20210511,6291025823,312X,312
1,BCNXSB,41.46347,2.16861,1,20210504,5395841990,312X,312
1,BCNXSB,41.46386,2.17344,1,20210527,2476880442,312X,312
1,BCNXSB,41.46467,2.17272,1,20210521,8689714390,312X,312
1,BCNXSB,41.46686,2.16598,1,20210504,3243587012,312X,312
1,BCNXSB,41.46746,2.16503,1,20210513,4082820490,312X,312
1,BCNXSB,41.47341,2.18542,1,20210521,2787593126,312X,312
1,BCNXSB,41.48434,2.17282,1,20210521,7479034706,312X,312
1,BCNXSB,41.48653,2.16306,1,20210520,3036623656,312X,312
1,BCNXSB,41.49005,2.15055,1,20210528,2840417753,312X,312
1,BCNXSB,41.49259,2.15976,1,20210512,9926008945,312X,312
1,BCNXSB,41.49273,2.15632,1,20210531,1174032215,312X,312
1,BCNXSB,41.49293,2.16256,1,20210531,5020227181,312X,312
1,BCNXSB,41.49365,2.16423,1,20210504,2422323046,312X,312
1,BCNXSB,41.49371,2.15791,1,20210525,2104552236,312X,312
1,BCNXSB,41.49425,2.16480,1,20210504,4991278025,312X,312
1,BCNXSB,41.49435,2.14707,1,20210528,7184353831,312X,312
1,BCNXSB,41.49457,2.15773,1,20210505,5111726841,312X,312
1,BCNXSB,41.49478,2.15672,1,20210518,8689678561,312X,312
1,BCNXSB,41.49549,2.14758,1,20210520,4648361944,312X,312
1,BCNXSB,41.49629,2.13845,1,20210531,9480382004,312X,312
1,BCNXSB,41.49681,2.13909,1,20210525,3991587095,312X,312
1,BCNXSB,41.49711,2.15897,1,20210506,2812466554,312X,312
1,BCNXSB,41.49805,2.14163,1,20210517,3784279122,312X,312
1,BCNXSB,41.49888,2.15741,1,20210531,6993865992,312X,312
1,BCNXSB,41.49979,2.14213,1,20210519,8321970930,312X,312
1,BCNXSB,41.50023,2.15477,1,20210505,1797494963,312X,312
1,BCNXSB,41.50027,2.15401,1,20210517,2422832300,312X,312
1,BCNXSB,41.50041,2.16191,1,20210519,5810630276,312X,312
1,BCNXSB,41.50101,2.15464,1,20210531,6665416785,312X,312
1,BCNXSB,41.50109,2.13857,1,20210506,8689599170,312X,312
1,BCNXSB,41.50222,2.15871,1,20210527,7057532053,312X,312
1,BCNXSB,41.50228,2.15855,1,20210503,7056010253,312X,312
1,BCNXSB,41.50241,2.16047,1,20210511,3991125456,312X,312
1,BCNXSB,41.50389,2.14939,1,20210531,6993883621,312X,312
2,BCNXSB,41.55372,2.06866,1,20210519,8977068214,358X,358
2,BCNXSB,41.55527,2.09796,1,20210517,9160879103,358X,358
2,BCNXSB,41.55541,2.07663,1,20210510,1634721196,358X,358
2,BCNXSB,41.55541,2.09736,1,20210512,8455665816,358X,358
2,BCNXSB,41.55671,2.06969,1,20210512,2422652702,358X,358
1,BCNXSB,41.49593,2.15567,1,20210524,8224825781,312X,312
1,BCNXSB,41.49689,2.16306,1,20210520,2976461983,312X,312
1,BCNXSB,41.49701,2.15927,1,20210520,1528358790,312X,312
1,BCNXSB,41.49757,2.14507,1,20210504,6891079753,312X,312
1,BCNXSB,41.49850,2.16113,1,20210512,2242331206,312X,312
1,BCNXSB,41.49985,2.14227,1,20210507,9577244762,312X,312
1,BCNXSB,41.50051,2.13850,1,20210528,2131987572,312X,312
1,BCNXSB,41.50078,2.13510,1,20210504,3990892150,312X,312
1,BCNXSB,41.50113,2.13632,1,20210513,4182418984,312X,312
1,BCNXSB,41.50345,2.13568,1,20210519,1394793573,312X,312
1,BCNXSB,41.50385,2.14550,1,20210531,2906137485,312X,312
1,BCNXSB,41.50471,2.14476,1,20210527,3052528312,312X,312
2,BCNXSB,41.55576,2.08557,1,20210518,4522002240,358X,358
2,BCNXSB,41.55609,2.09702,1,20210524,7380653136,358X,358
2,BCNXSB,41.55734,2.10180,1,20210507,2372688850,358X,358
2,BCNXSB,41.55761,2.10250,1,20210513,6791924731,358X,358
2,BCNXSB,41.56066,2.09359,1,20210520,2977846152,358X,358
2,BCNXSB,41.56235,2.07642,1,20210526,6192674946,358X,358
2,BCNXSB,41.56238,2.08056,1,20210506,1217059480,358X,358
2,BCNXSB,41.56255,2.07929,1,20210517,6633058622,358X,358
2,BCNXSB,41.56429,2.08607,1,20210513,5799352436,358X,358
2,BCNXSB,41.56563,2.07846,1,20210526,5261708863,358X,358
2,BCNXSB,41.56673,2.09356,1,20210505,7081573936,358X,358
2,BCNXSB,41.56675,2.09326,1,20210528,5740608974,358X,358
2,BCNXSB,41.56677,2.09376,1,20210506,7950639476,358X,358
2,BCNXSB,41.56780,2.08909,1,20210526,8037577564,358X,358
2,BCNXSB,41.56910,2.08827,1,20210517,3643526235,358X,358
2,BCNXSB,41.56914,2.08121,1,20210526,4322125286,358X,358
2,BCNXSB,41.57013,2.08534,1,20210506,9480324081,358X,358
2,BCNXSB,41.57030,2.08555,1,20210531,2037733703,358X,358
2,BCNXSB,41.57338,2.09135,1,20210504,6280134486,358X,358
2,BCNXSB,41.57459,2.08092,1,20210528,9526546783,358X,358
2,BCNXSB,41.57521,2.08280,1,20210506,5997182450,358X,358
2,BCNXSB,41.57969,2.08952,1,20210512,5044535134,358X,358
3,BCNXSB,41.43002,2.01122,1,20210527,3865617803,362X,362
3,BCNXSB,41.43908,2.00763,1,20210526,6354623052,362X,362
3,BCNXSB,41.43991,1.99382,1,20210531,2854092183,362X,362
3,BCNXSB,41.44060,1.99481,1,20210512,9170290043,362X,362
3,BCNXSB,41.44297,1.99325,1,20210504,9170270561,362X,362
3,BCNXSB,41.44461,1.98825,1,20210503,9910033501,362X,362
3,BCNXSB,41.45146,1.99764,1,20210503,4086897673,362X,362
3,BCNXSB,41.45449,1.99738,1,20210514,2279821493,362X,362
3,BCNXSB,41.45507,1.99813,1,20210517,6287319850,362X,362
3,BCNXSB,41.45568,1.97836,1,20210503,6910561512,362X,362
3,BCNXSB,41.45570,1.97839,1,20210513,7176865253,362X,362
3,BCNXSB,41.45606,1.97847,1,20210518,4523671040,362X,362
3,BCNXSB,41.45649,1.99570,1,20210525,2662051884,362X,362
1,BCNXSB,41.46306,2.16928,1,20210518,4328722451,312X,312
1,BCNXSB,41.46311,2.16941,1,20210506,2685390481,312X,312
1,BCNXSB,41.46376,2.16874,1,20210519,1101190274,312X,312
1,BCNXSB,41.46715,2.16566,1,20210526,2812300772,312X,312
1,BCNXSB,41.47587,2.16930,1,20210504,5162309386,312X,312
1,BCNXSB,41.48467,2.17402,1,20210519,3574537315,312X,312
1,BCNXSB,41.48565,2.16123,1,20210517,4240762315,312X,312
1,BCNXSB,41.48926,2.15072,1,20210504,2208374486,312X,312
1,BCNXSB,41.49182,2.14639,1,20210511,6091590886,312X,312
1,BCNXSB,41.49247,2.15115,1,20210524,5068131924,312X,312
1,BCNXSB,41.49296,2.16221,1,20210507,5869154384,312X,312
1,BCNXSB,41.49308,2.16226,1,20210504,3893181132,312X,312
1,BCNXSB,41.49335,2.15968,1,20210510,9577425863,312X,312
1,BCNXSB,41.49473,2.15809,1,20210517,6911044932,312X,312
1,BCNXSB,41.49537,2.14881,1,20210510,5900097571,312X,312
1,BCNXSB,41.49596,2.15545,1,20210517,9483416390,312X,312
1,BCNXSB,41.49605,2.13923,1,20210528,5009319022,312X,312
1,BCNXSB,41.49661,2.15409,1,20210527,8010117150,312X,312
1,BCNXSB,41.49697,2.15922,1,20210512,1083716955,312X,312
1,BCNXSB,41.49972,2.16412,1,20210510,4249321742,312X,312
1,BCNXSB,41.49992,2.14235,1,20210525,1201955893,312X,312
1,BCNXSB,41.50068,2.13531,1,20210503,4082815240,312X,312
1,BCNXSB,41.50081,2.13725,1,20210519,2756388972,312X,312
1,BCNXSB,41.50085,2.15399,1,20210519,2255046382,312X,312
1,BCNXSB,41.50087,2.13513,1,20210520,3834071463,312X,312
1,BCNXSB,41.50098,2.13517,1,20210512,7968298870,312X,312
1,BCNXSB,41.50108,2.15668,1,20210526,7022430214,312X,312
1,BCNXSB,41.50260,2.16196,1,20210517,6032336811,312X,312
1,BCNXSB,41.50342,2.13545,1,20210503,9170265252,312X,312
1,BCNXSB,41.50368,2.14574,1,20210512,6393111863,312X,312
1,BCNXSB,41.50376,2.15314,1,20210503,3990679011,312X,312
1,BCNXSB,41.50419,2.15198,1,20210525,2434800745,312X,312
1,BCNXSB,41.50455,2.14481,1,20210505,5111564124,312X,312
1,BCNXSB,41.50459,2.14471,1,20210525,6452713691,312X,312
1,BCNXSB,41.50485,2.15296,1,20210517,5841257936,312X,312
2,BCNXSB,41.55594,2.09706,1,20210526,7720223195,358X,358
2,BCNXSB,41.55683,2.09548,1,20210513,1581567245,358X,358
2,BCNXSB,41.55864,2.07870,1,20210511,8248867561,358X,358
2,BCNXSB,41.55880,2.10280,1,20210511,7568821536,358X,358
2,BCNXSB,41.56001,2.09687,1,20210527,3242018021,358X,358
2,BCNXSB,41.56014,2.10106,1,20210524,7788519093,358X,358
2,BCNXSB,41.56030,2.09534,1,20210506,8406264274,358X,358
2,BCNXSB,41.56139,2.08619,1,20210510,3433961742,358X,358
2,BCNXSB,41.55826,2.09889,1,20210504,3990855750,358X,358
2,BCNXSB,41.55931,2.08067,1,20210507,2422445642,358X,358
2,BCNXSB,41.55951,2.09023,1,20210518,3610755606,358X,358
2,BCNXSB,41.56129,2.09308,1,20210511,1529030042,358X,358
2,BCNXSB,41.56262,2.08997,1,20210520,4558982190,358X,358
2,BCNXSB,41.56298,2.07870,1,20210524,3051833680,358X,358
2,BCNXSB,41.56677,2.09365,1,20210512,1222087123,358X,358
2,BCNXSB,41.56713,2.08526,1,20210504,2910998591,358X,358
2,BCNXSB,41.57282,2.09063,1,20210527,6047939693,358X,358
3,BCNXSB,41.42909,2.01169,1,20210525,3991538412,362X,362
3,BCNXSB,41.43020,2.00942,1,20210511,9031500402,362X,362
3,BCNXSB,41.43061,2.01172,1,20210504,2902056043,362X,362
3,BCNXSB,41.43868,2.00751,1,20210518,4743489833,362X,362
3,BCNXSB,41.43869,2.00880,1,20210528,3991677712,362X,362
3,BCNXSB,41.44119,1.99487,1,20210510,7056318522,362X,362
3,BCNXSB,41.44185,1.99064,1,20210512,5792560056,362X,362
3,BCNXSB,41.45294,1.99793,1,20210510,7678334753,362X,362
3,BCNXSB,41.45597,1.98006,1,20210506,4296101574,362X,362
3,BCNXSB,41.45996,1.98488,1,20210517,1911395964,362X,362
3,BCNXSB,41.46187,1.99288,1,20210504,3306640013,362X,362
3,BCNXSB,41.46189,1.99271,1,20210519,9872943161,362X,362
2,BCNXSB,41.56637,2.08920,1,20210513,6393283702,358X,358
2,BCNXSB,41.56677,2.08746,1,20210521,2892534842,358X,358
2,BCNXSB,41.56832,2.08602,1,20210503,8588442774,358X,358
2,BCNXSB,41.57018,2.08934,1,20210527,3791108576,358X,358
2,BCNXSB,41.57038,2.08516,1,20210503,8406249493,358X,358
2,BCNXSB,41.57134,2.08217,1,20210517,6881327246,358X,358
2,BCNXSB,41.57365,2.08689,1,20210504,2422329910,358X,358
2,BCNXSB,41.57447,2.08861,1,20210505,2381578382,358X,358
2,BCNXSB,41.57550,2.08105,1,20210531,5101988614,358X,358
2,BCNXSB,41.58052,2.08853,1,20210514,8689663172,358X,358
3,BCNXSB,41.42987,2.01144,1,20210514,3289289124,362X,362
3,BCNXSB,41.43077,2.01232,1,20210514,1528909992,362X,362
3,BCNXSB,41.43240,2.00618,1,20210521,6776731194,362X,362
3,BCNXSB,41.43264,2.00641,1,20210507,2361158881,362X,362
3,BCNXSB,41.43268,2.00658,1,20210531,5162397730,362X,362
3,BCNXSB,41.43403,2.00379,1,20210514,1840866226,362X,362
3,BCNXSB,41.43903,2.00737,1,20210503,2708039110,362X,362
3,BCNXSB,41.43988,1.99401,1,20210526,4761867670,362X,362
3,BCNXSB,41.44242,1.99293,1,20210506,9170275844,362X,362
3,BCNXSB,41.44255,1.99187,1,20210504,2407908134,362X,362
3,BCNXSB,41.44341,1.98945,1,20210521,4518934932,362X,362
3,BCNXSB,41.44471,1.99180,1,20210517,3054607194,362X,362
3,BCNXSB,41.45473,1.99713,1,20210527,2906503143,362X,362
3,BCNXSB,41.45561,1.98059,1,20210503,8049136023,362X,362
3,BCNXSB,41.45566,1.97847,1,20210511,4841489004,362X,362
3,BCNXSB,41.45594,1.99863,1,20210517,4595556976,362X,362
3,BCNXSB,41.45659,1.99984,1,20210510,4865171043,362X,362
3,BCNXSB,41.45791,1.99401,1,20210521,5122161984,362X,362
3,BCNXSB,41.45818,1.99710,1,20210524,6269905806,362X,362
3,BCNXSB,41.45979,1.98659,1,20210503,1911376331,362X,362
3,BCNXSB,41.45988,1.98478,1,20210506,1911382491,362X,362
3,BCNXSB,41.46119,1.98673,1,20210527,7057489390,362X,362
3,BCNXSB,41.46195,1.99276,1,20210527,1411906720,362X,362
3,BCNXSB,41.46499,1.98933,1,20210526,2852557396,362X,362
3,BCNXSB,41.46515,1.98987,1,20210520,6800759803,362X,362
3,BCNXSB,41.47047,1.98290,1,20210505,3990933435,362X,362
3,BCNXSB,41.47224,1.97839,1,20210503,7370514771,362X,362
3,BCNXSB,41.47552,1.98002,1,20210531,4493553341,362X,362
3,BCNXSB,41.47588,1.98052,1,20210517,6607130983,362X,362
3,BCNXSB,41.47833,1.98124,1,20210512,2422652212,362X,362
3,BCNXSB,41.47835,1.97884,1,20210521,3991484954,362X,362
3,BCNXSB,41.48040,1.98468,1,20210526,2901361654,362X,362
3,BCNXSB,41.48080,1.98254,1,20210511,2812467512,362X,362
3,BCNXSB,41.48156,1.99023,1,20210513,3087288960,362X,362
3,BCNXSB,41.48159,1.98740,1,20210517,8702251364,362X,362
3,BCNXSB,41.48168,1.98441,1,20210526,8702617615,362X,362
3,BCNXSB,41.48173,1.98420,1,20210531,7932068362,362X,362
3,BCNXSB,41.48193,1.98724,1,20210518,4875597392,362X,362
3,BCNXSB,41.48219,1.99013,1,20210511,3073411832,362X,362
3,BCNXSB,41.48253,1.98360,1,20210507,8702008615,362X,362
3,BCNXSB,41.48317,1.98425,1,20210521,2423108542,362X,362
3,BCNXSB,41.48395,1.98787,1,20210527,4013096216,362X,362
3,BCNXSB,41.49044,1.95195,1,20210512,2744902635,362X,362
3,BCNXSB,41.50208,1.96727,1,20210512,8702156035,362X,362
4,BCNXSB,41.47162,1.92615,1,20210510,1337334843,363X,363
4,BCNXSB,41.47218,1.92034,1,20210510,5715170742,363X,363
4,BCNXSB,41.47218,1.92034,1,20210510,7908763155,363X,363
4,BCNXSB,41.47306,1.92791,1,20210518,8910679116,363X,363
4,BCNXSB,41.47369,1.91444,1,20210505,3990923171,363X,363
4,BCNXSB,41.47606,1.87355,1,20210506,2812466462,363X,363
4,BCNXSB,41.47629,1.91355,1,20210521,3991492271,363X,363
4,BCNXSB,41.47761,1.91747,1,20210514,2456376086,363X,363
4,BCNXSB,41.47836,1.92529,1,20210517,3532243315,363X,363
3,BCNXSB,41.42791,2.00450,1,20210517,4719851872,362X,362
3,BCNXSB,41.43061,2.01204,1,20210518,7890808391,362X,362
3,BCNXSB,41.43067,2.01227,1,20210525,2207329865,362X,362
3,BCNXSB,41.43135,2.01053,1,20210507,3103587056,362X,362
3,BCNXSB,41.43737,2.01067,1,20210518,4613978666,362X,362
3,BCNXSB,41.44434,1.99479,1,20210512,6392922900,362X,362
3,BCNXSB,41.45170,1.99811,1,20210510,5697025670,362X,362
3,BCNXSB,41.45318,1.99753,1,20210513,3817570256,362X,362
3,BCNXSB,41.45585,1.99900,1,20210507,5792495870,362X,362
3,BCNXSB,41.46022,1.98522,1,20210513,1911393330,362X,362
3,BCNXSB,41.46198,1.99259,1,20210526,8614541235,362X,362
3,BCNXSB,41.46470,1.98893,1,20210524,7380435753,362X,362
3,BCNXSB,41.46695,2.00057,1,20210518,3279306402,362X,362
3,BCNXSB,41.46711,1.97212,1,20210505,1628379594,362X,362
3,BCNXSB,41.46722,1.97224,1,20210507,7032367495,362X,362
3,BCNXSB,41.47580,1.98063,1,20210520,2976062681,362X,362
3,BCNXSB,41.47665,1.99160,1,20210506,2532886440,362X,362
3,BCNXSB,41.47671,1.99407,1,20210521,2423158194,362X,362
3,BCNXSB,41.47874,1.98277,1,20210505,2198159504,362X,362
3,BCNXSB,41.48020,1.98560,1,20210528,1779784495,362X,362
3,BCNXSB,41.48125,1.99025,1,20210525,3052077711,362X,362
3,BCNXSB,41.48177,1.98413,1,20210510,8279740265,362X,362
3,BCNXSB,41.48185,1.98991,1,20210504,7807773385,362X,362
3,BCNXSB,41.48193,1.99463,1,20210519,7721058601,362X,362
3,BCNXSB,41.48210,1.99003,1,20210505,5393277304,362X,362
3,BCNXSB,41.48216,1.98976,1,20210505,2952157331,362X,362
3,BCNXSB,41.48234,1.98990,1,20210528,9239031793,362X,362
3,BCNXSB,41.48263,1.98808,1,20210506,5144946295,362X,362
3,BCNXSB,41.48350,1.99433,1,20210503,7056216134,362X,362
3,BCNXSB,41.48363,1.99457,1,20210526,7057419106,362X,362
3,BCNXSB,41.48404,1.98808,1,20210518,1152977464,362X,362
3,BCNXSB,41.48416,1.98490,1,20210511,4266034474,362X,362
4,BCNXSB,41.47049,1.87697,1,20210511,4383151883,363X,363
4,BCNXSB,41.47208,1.92028,1,20210521,5715199652,363X,363
4,BCNXSB,41.47324,1.92843,1,20210507,6097550480,363X,363
4,BCNXSB,41.47368,1.92742,1,20210504,8701887025,363X,363
4,BCNXSB,41.47384,1.91956,1,20210512,4503628920,363X,363
4,BCNXSB,41.47514,1.92450,1,20210510,3991084985,363X,363
4,BCNXSB,41.47609,1.91343,1,20210513,7052547913,363X,363
4,BCNXSB,41.47664,1.91464,1,20210512,1155092400,363X,363
4,BCNXSB,41.47694,1.91592,1,20210504,5042034410,363X,363
4,BCNXSB,41.47854,1.87326,1,20210519,4767110471,363X,363
4,BCNXSB,41.47869,1.92227,1,20210505,2422346651,363X,363
4,BCNXSB,41.47903,1.87423,1,20210527,4013357471,363X,363
4,BCNXSB,41.47966,1.92104,1,20210504,4524781586,363X,363
4,BCNXSB,41.47977,1.92108,1,20210525,2787613986,363X,363
4,BCNXSB,41.47978,1.91267,1,20210505,2379950683,363X,363
4,BCNXSB,41.48082,1.91370,1,20210510,3991060172,363X,363
4,BCNXSB,41.48184,1.92606,1,20210531,8194289530,363X,363
4,BCNXSB,41.48259,1.92528,1,20210513,5398635325,363X,363
4,BCNXSB,41.48263,1.92529,1,20210504,5610021476,363X,363
4,BCNXSB,41.48291,1.88196,1,20210510,8689607500,363X,363
4,BCNXSB,41.48295,1.91799,1,20210517,2063271221,363X,363
4,BCNXSB,41.48351,1.87595,1,20210514,5792600026,363X,363
4,BCNXSB,41.48381,1.88086,1,20210531,2592596333,363X,363
4,BCNXSB,41.48531,1.91964,1,20210512,8916538433,363X,363
4,BCNXSB,41.48537,1.92311,1,20210531,3462250444,363X,363
4,BCNXSB,41.48717,1.91627,1,20210518,4349064543,363X,363
4,BCNXSB,41.49089,1.91527,1,20210525,3843431981,363X,363
4,BCNXSB,41.49249,1.91221,1,20210506,2532460980,363X,363
4,BCNXSB,41.49386,1.88280,1,20210510,4209844962,363X,363
